ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A45,UNINFL17,Unknown,1,LY6E,Test,17.10480715,0,Fail,0.026130871,999,89.99278074,0,
S06-A46,UNINFL17,Unknown,1,PTEN,Test,15.00236924,1,Pass,0.026130871,79.35379932,999,1,
S06-A47,UNINFL17,Unknown,1,STAT4,Test,999,0,Fail,0.026130871,999,999,0,
S06-A48,UNINFL17,Unknown,1,TRAF2,Test,999,0,Fail,0.026130871,999,999,0,
S06-A54,UNINFL17,Unknown,1,IFNGR1,Test,14.04210824,1,Pass,0.026130871,80.1634959,999,1,
S06-A53,UNINFL17,Unknown,1,ICOS,Test,12.36789975,1,Pass,0.026130871,77.78131401,999,1,
S06-A52,UNINFL17,Unknown,1,FOXP3,Test,999,0,Fail,0.026130871,999,999,0,
S06-A51,UNINFL17,Unknown,1,CD53,Test,13.66203385,1,Pass,0.026130871,81.06674413,999,1,
S06-A50,UNINFL17,Unknown,1,CCR7,Test,999,0,Fail,0.026130871,999,999,0,
S06-A49,UNINFL17,Unknown,1,C3,Test,999,0,Fail,0.026130871,999,999,0,
S06-A60,UNINFL17,Unknown,1,TYK2,Test,23.93498825,0,Fail,0.026130871,999,78.83640431,0,
S06-A59,UNINFL17,Unknown,1,STAT5B,Test,14.2070171,1,Pass,0.026130871,81.01842465,70.05477194,0.869404773,
S06-A58,UNINFL17,Unknown,1,RAC1,Test,16.28073279,0,Fail,0.026130871,999,81.7454945,0,
S06-A57,UNINFL17,Unknown,1,NFKB1,Test,14.89679088,1,Pass,0.026130871,79.8657741,999,1,
S06-A56,UNINFL17,Unknown,1,IRF2,Test,15.11872091,1,Pass,0.026130871,81.83901474,999,1,
S06-A55,UNINFL17,Unknown,1,IL3,Test,999,0,Fail,0.026130871,999,999,0,
S06-A66,UNINFL17,Unknown,1,IL10,Test,999,0,Fail,0.026130871,999,999,0,
S06-A65,UNINFL17,Unknown,1,IFI44,Test,14.10370427,1,Pass,0.026130871,78.12300697,999,1,
S06-A64,UNINFL17,Unknown,1,FYN,Test,14.7170396,1,Pass,0.026130871,77.1685149,999,1,
S06-A63,UNINFL17,Unknown,1,CD8A,Test,20.09986483,1,Pass,0.026130871,91.1617824,999,1,
S06-A62,UNINFL17,Unknown,1,CD274,Test,999,0,Fail,0.026130871,999,999,0,
S06-A61,UNINFL17,Unknown,1,C5,Test,999,0,Fail,0.026130871,999,999,0,
