ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A89,InflMAIT1,Unknown,1,IFIT1,Test,17.32151102,0,Fail,0.020641289,999,79.78527555,0,
S06-A88,InflMAIT1,Unknown,1,GATA3,Test,999,0,Fail,0.020641289,999,999,0,
S06-A87,InflMAIT1,Unknown,1,CTLA4,Test,13.09961119,1,Pass,0.020641289,83.88568146,999,1,
S06-A86,InflMAIT1,Unknown,1,CD3E,Test,12.475638,1,Pass,0.020641289,79.74596216,999,1,
S06-A85,InflMAIT1,Unknown,1,CCR2,Test,999,0,Fail,0.020641289,999,999,0,
S06-A96,InflMAIT1,Unknown,1,ZEB2,Test,999,0,Fail,0.020641289,999,999,0,
S06-A95,InflMAIT1,Unknown,1,TNF,Test,18.1992187,0,Fail,0.020641289,999,88.2560754,0,
S06-A94,InflMAIT1,Unknown,1,RPL13A,Test,12.85717792,1,Pass,0.020641289,89.85283733,999,1,
S06-A93,InflMAIT1,Unknown,1,PDCD1,Test,26.56120093,0,Fail,0.020641289,999,999,0,
S06-A92,InflMAIT1,Unknown,1,IRF9,Test,17.41568118,1,Pass,0.020641289,87.34810921,999,1,
S06-A91,InflMAIT1,Unknown,1,IL5,Test,999,0,Fail,0.020641289,999,999,0,
S95-A01,BloodMAIT15,Unknown,1,AIM2,Test,999,0,Fail,0.020641289,999,999,0,
S95-A02,BloodMAIT15,Unknown,1,CCR3,Test,14.71329956,1,Pass,0.020641289,77.69501518,999,1,
S95-A03,BloodMAIT15,Unknown,1,CD4,Test,999,0,Fail,0.020641289,999,999,0,
S95-A04,BloodMAIT15,Unknown,1,CXCL10,Test,15.66513349,1,Pass,0.020641289,79.94653317,999,1,
S95-A05,BloodMAIT15,Unknown,1,GSK3A,Test,999,0,Fail,0.020641289,999,999,0,
S95-A06,BloodMAIT15,Unknown,1,IFIT3,Test,15.5678895,1,Pass,0.020641289,79.28368754,999,1,
S95-A07,BloodMAIT15,Unknown,1,IL2,Test,999,0,Fail,0.020641289,999,999,0,
S95-A08,BloodMAIT15,Unknown,1,IL5RA,Test,999,0,Fail,0.020641289,999,999,0,
S95-A09,BloodMAIT15,Unknown,1,ISG15,Test,18.56303088,1,Pass,0.020641289,88.81920607,64.53966668,0.823863293,
S95-A10,BloodMAIT15,Unknown,1,PPARA,Test,16.96206481,1,Pass,0.020641289,84.65543665,999,1,
S95-A11,BloodMAIT15,Unknown,1,SOCS3,Test,17.12245496,1,Pass,0.020641289,85.99950956,999,1,
S95-A12,BloodMAIT15,Unknown,1,TNFAIP3,Test,999,0,Fail,0.020641289,999,999,0,
S95-A13,BloodMAIT15,Unknown,1,B2M,Test,10.27304915,1,Pass,0.020641289,82.61098662,999,1,
S95-A14,BloodMAIT15,Unknown,1,CCR4,Test,14.15585067,0,Fail,0.020641289,999,76.2487195,0,
S95-A15,BloodMAIT15,Unknown,1,CD40,Test,18.29076952,1,Pass,0.020641289,87.12302504,999,1,
S95-A16,BloodMAIT15,Unknown,1,CXCL9,Test,999,0,Fail,0.020641289,999,999,0,
S95-A17,BloodMAIT15,Unknown,1,GSK3B,Test,999,0,Fail,0.020641289,999,999,0,
S95-A18,BloodMAIT15,Unknown,1,IFNAR1,Test,24.55457522,0,Fail,0.020641289,999,999,0,
S95-A19,BloodMAIT15,Unknown,1,IL21,Test,999,0,Fail,0.020641289,999,999,0,
S95-A20,BloodMAIT15,Unknown,1,IL7,Test,999,0,Fail,0.020641289,999,999,0,
S95-A21,BloodMAIT15,Unknown,1,JAK1,Test,15.99528754,1,Pass,0.020641289,81.68926543,999,1,
S95-A22,BloodMAIT15,Unknown,1,PPARG,Test,999,0,Fail,0.020641289,999,999,0,
S95-A23,BloodMAIT15,Unknown,1,STAT1,Test,16.39176627,0,Fail,0.020641289,999,999,0,
S95-A24,BloodMAIT15,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.020641289,999,999,0,
S95-A25,BloodMAIT15,Unknown,1,BCL2,Test,15.44521259,1,Pass,0.020641289,85.25297848,999,1,
S95-A26,BloodMAIT15,Unknown,1,CCR5,Test,999,0,Fail,0.020641289,999,999,0,
S95-A27,BloodMAIT15,Unknown,1,CD44,Test,14.3373478,1,Pass,0.020641289,86.88979764,999,1,
S95-A28,BloodMAIT15,Unknown,1,CXCR3,Test,16.3743434,1,Pass,0.020641289,86.03375226,999,1,
S95-A29,BloodMAIT15,Unknown,1,HLA-DRA,Test,999,0,Fail,0.020641289,999,999,0,
S95-A30,BloodMAIT15,Unknown,1,IFNAR2,Test,999,0,Fail,0.020641289,999,999,0,
S95-A31,BloodMAIT15,Unknown,1,IL25,Test,15.10153579,1,Pass,0.020641289,84.29713534,999,1,
S95-A32,BloodMAIT15,Unknown,1,IL7R,Test,10.03427446,1,Pass,0.020641289,80.43341385,999,1,
S95-A33,BloodMAIT15,Unknown,1,JAK2,Test,14.82467624,1,Pass,0.020641289,77.87117004,999,1,
S95-A34,BloodMAIT15,Unknown,1,PPARGC1A,Test,999,0,Fail,0.020641289,999,999,0,
S95-A35,BloodMAIT15,Unknown,1,STAT3,Test,17.32975605,1,Pass,0.020641289,82.42104459,999,1,
S95-A36,BloodMAIT15,Unknown,1,TNFRSF1B,Test,17.79870096,1,Pass,0.020641289,85.13246909,999,1,
S95-A37,BloodMAIT15,Unknown,1,BCL6,Test,999,0,Fail,0.020641289,999,999,0,
S95-A38,BloodMAIT15,Unknown,1,CCR6,Test,16.61592812,1,Pass,0.020641289,84.29849288,999,1,
S95-A39,BloodMAIT15,Unknown,1,CD52,Test,13.07071004,1,Pass,0.020641289,79.04763517,999,1,
S95-A40,BloodMAIT15,Unknown,1,CXCR4,Test,13.11984846,1,Pass,0.020641289,81.73039883,999,1,
S95-A41,BloodMAIT15,Unknown,1,ICAM1,Test,999,0,Fail,0.020641289,999,999,0,
S95-A42,BloodMAIT15,Unknown,1,IFNG,Test,999,0,Fail,0.020641289,999,999,0,
S95-A43,BloodMAIT15,Unknown,1,IL2RA,Test,999,0,Fail,0.020641289,999,999,0,
S95-A44,BloodMAIT15,Unknown,1,IRF1,Test,13.46226644,1,Pass,0.020641289,83.38739087,999,1,
S95-A45,BloodMAIT15,Unknown,1,LY6E,Test,14.49751065,1,Pass,0.020641289,84.15698441,999,1,
S95-A46,BloodMAIT15,Unknown,1,PTEN,Test,13.057586,0,Fail,0.020641289,999,999,0,
S95-A47,BloodMAIT15,Unknown,1,STAT4,Test,16.18351575,1,Pass,0.020641289,79.93536101,999,1,
S95-A48,BloodMAIT15,Unknown,1,TRAF2,Test,999,0,Fail,0.020641289,999,999,0,
S95-A54,BloodMAIT15,Unknown,1,IFNGR1,Test,14.11581267,1,Pass,0.020641289,79.97958726,999,1,
S95-A53,BloodMAIT15,Unknown,1,ICOS,Test,16.28555996,1,Pass,0.020641289,77.44518554,999,1,
S95-A52,BloodMAIT15,Unknown,1,FOXP3,Test,26.18223832,0,Fail,0.020641289,999,88.43712399,0,
S95-A51,BloodMAIT15,Unknown,1,CD53,Test,14.42979461,1,Pass,0.020641289,80.91497948,999,1,
S95-A50,BloodMAIT15,Unknown,1,CCR7,Test,18.6105587,1,Pass,0.020641289,81.12154564,999,1,
S95-A49,BloodMAIT15,Unknown,1,C3,Test,26.21726137,0,Fail,0.020641289,999,86.59279271,0,
S95-A60,BloodMAIT15,Unknown,1,TYK2,Test,999,0,Fail,0.020641289,999,999,0,
S95-A59,BloodMAIT15,Unknown,1,STAT5B,Test,14.35429117,0,Fail,0.020641289,999,82.94510706,0,
S95-A58,BloodMAIT15,Unknown,1,RAC1,Test,14.22182722,1,Pass,0.020641289,80.96195278,999,1,
S95-A57,BloodMAIT15,Unknown,1,NFKB1,Test,999,0,Fail,0.020641289,999,999,0,
S95-A56,BloodMAIT15,Unknown,1,IRF2,Test,14.89238646,1,Pass,0.020641289,81.64193228,999,1,
S95-A55,BloodMAIT15,Unknown,1,IL3,Test,999,0,Fail,0.020641289,999,999,0,
S95-A66,BloodMAIT15,Unknown,1,IL10,Test,999,0,Fail,0.020641289,999,999,0,
S95-A65,BloodMAIT15,Unknown,1,IFI44,Test,14.14469373,1,Pass,0.020641289,78.00846168,999,1,
S95-A64,BloodMAIT15,Unknown,1,FYN,Test,15.28125897,1,Pass,0.020641289,77.23441085,999,1,
S95-A63,BloodMAIT15,Unknown,1,CD8A,Test,20.45253046,1,Pass,0.020641289,90.94014514,999,1,
S95-A62,BloodMAIT15,Unknown,1,CD274,Test,999,0,Fail,0.020641289,999,999,0,
