ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S95-A11,UCM6C1W40,Unknown,1,SOCS3,Test,18.3872146,1,Pass,0.021197818,85.97291626,999,1,
S95-A12,UCM6C1W40,Unknown,1,TNFAIP3,Test,11.46577868,1,Pass,0.021197818,84.02216235,999,1,
S95-A13,UCM6C1W40,Unknown,1,B2M,Test,8.864231047,1,Pass,0.021197818,82.71351849,999,1,
S95-A14,UCM6C1W40,Unknown,1,CCR4,Test,16.26444086,0,Fail,0.021197818,999,76.27439038,0,
S95-A15,UCM6C1W40,Unknown,1,CD40,Test,999,0,Fail,0.021197818,999,999,0,
S95-A16,UCM6C1W40,Unknown,1,CXCL9,Test,999,0,Fail,0.021197818,999,999,0,
S95-A17,UCM6C1W40,Unknown,1,GSK3B,Test,16.05781462,1,Pass,0.021197818,80.9918573,999,1,
S95-A18,UCM6C1W40,Unknown,1,IFNAR1,Test,18.15745929,1,Pass,0.021197818,76.98972627,999,1,
S95-A19,UCM6C1W40,Unknown,1,IL21,Test,999,0,Fail,0.021197818,999,999,0,
S95-A20,UCM6C1W40,Unknown,1,IL7,Test,999,0,Fail,0.021197818,999,999,0,
S95-A21,UCM6C1W40,Unknown,1,JAK1,Test,12.57617459,1,Pass,0.021197818,81.69517797,999,1,
S95-A22,UCM6C1W40,Unknown,1,PPARG,Test,999,0,Fail,0.021197818,999,999,0,
S95-A23,UCM6C1W40,Unknown,1,STAT1,Test,999,0,Fail,0.021197818,999,999,0,
S95-A24,UCM6C1W40,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.021197818,999,999,0,
S95-A25,UCM6C1W40,Unknown,1,BCL2,Test,14.60082722,1,Pass,0.021197818,85.13949777,999,1,
S95-A26,UCM6C1W40,Unknown,1,CCR5,Test,14.83835742,1,Pass,0.021197818,80.31011851,999,1,
S95-A27,UCM6C1W40,Unknown,1,CD44,Test,14.52516404,1,Pass,0.021197818,86.88613101,999,1,
S95-A28,UCM6C1W40,Unknown,1,CXCR3,Test,15.51884215,1,Pass,0.021197818,86.09813463,999,1,
S95-A29,UCM6C1W40,Unknown,1,HLA-DRA,Test,999,0,Fail,0.021197818,999,999,0,
S95-A30,UCM6C1W40,Unknown,1,IFNAR2,Test,16.6093471,1,Pass,0.021197818,81.24922386,999,1,
S95-A31,UCM6C1W40,Unknown,1,IL25,Test,14.98260505,1,Pass,0.021197818,84.37720961,999,1,
S95-A32,UCM6C1W40,Unknown,1,IL7R,Test,10.24027096,1,Pass,0.021197818,80.64702707,999,1,
S95-A33,UCM6C1W40,Unknown,1,JAK2,Test,20.86509703,1,Pass,0.021197818,78.12769741,999,1,
S95-A34,UCM6C1W40,Unknown,1,PPARGC1A,Test,999,0,Fail,0.021197818,999,999,0,
S95-A35,UCM6C1W40,Unknown,1,STAT3,Test,14.83730657,1,Pass,0.021197818,82.72509163,999,1,
S95-A36,UCM6C1W40,Unknown,1,TNFRSF1B,Test,17.52903531,1,Pass,0.021197818,85.64251494,999,1,
S95-A37,UCM6C1W40,Unknown,1,BCL6,Test,999,0,Fail,0.021197818,999,999,0,
S95-A38,UCM6C1W40,Unknown,1,CCR6,Test,14.41347857,1,Pass,0.021197818,84.56257681,999,1,
S95-A39,UCM6C1W40,Unknown,1,CD52,Test,11.55061733,1,Pass,0.021197818,79.13046863,999,1,
S95-A40,UCM6C1W40,Unknown,1,CXCR4,Test,12.00287624,1,Pass,0.021197818,81.87987867,999,1,
S95-A41,UCM6C1W40,Unknown,1,ICAM1,Test,15.22099162,1,Pass,0.021197818,86.15095114,999,1,
S95-A42,UCM6C1W40,Unknown,1,IFNG,Test,999,0,Fail,0.021197818,999,999,0,
S95-A43,UCM6C1W40,Unknown,1,IL2RA,Test,999,0,Fail,0.021197818,999,999,0,
S95-A44,UCM6C1W40,Unknown,1,IRF1,Test,15.48148746,1,Pass,0.021197818,83.57492814,999,1,
S95-A45,UCM6C1W40,Unknown,1,LY6E,Test,14.78785771,1,Pass,0.021197818,84.25814011,999,1,
S95-A46,UCM6C1W40,Unknown,1,PTEN,Test,14.50556746,1,Pass,0.021197818,79.1748927,999,1,
S95-A47,UCM6C1W40,Unknown,1,STAT4,Test,999,0,Fail,0.021197818,999,999,0,
S95-A48,UCM6C1W40,Unknown,1,TRAF2,Test,999,0,Fail,0.021197818,999,999,0,
S95-A54,UCM6C1W40,Unknown,1,IFNGR1,Test,22.33062368,1,Pass,0.021197818,78.17727194,999,1,
S95-A53,UCM6C1W40,Unknown,1,ICOS,Test,15.92860509,1,Pass,0.021197818,77.67383807,999,1,
S95-A52,UCM6C1W40,Unknown,1,FOXP3,Test,999,0,Fail,0.021197818,999,999,0,
S95-A51,UCM6C1W40,Unknown,1,CD53,Test,13.13766071,1,Pass,0.021197818,80.8447963,999,1,
S95-A50,UCM6C1W40,Unknown,1,CCR7,Test,999,0,Fail,0.021197818,999,999,0,
