ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S06-A79,TNet001 12-20 41,Unknown,1,IL4R,Test,999,0,Fail,0.018201155,999,999,0,
S06-A90,TNet001 12-20 41,Unknown,1,IL17A,Test,999,0,Fail,0.018201155,999,999,0,
S06-A89,TNet001 12-20 41,Unknown,1,IFIT1,Test,14.26916114,1,Pass,0.018201155,79.61708697,999,1,
S06-A88,TNet001 12-20 41,Unknown,1,GATA3,Test,19.47355644,1,Pass,0.018201155,87.74869475,999,1,
S06-A87,TNet001 12-20 41,Unknown,1,CTLA4,Test,14.08048478,1,Pass,0.018201155,84.11526705,999,1,
S06-A86,TNet001 12-20 41,Unknown,1,CD3E,Test,15.83857556,0,Fail,0.018201155,999,999,0,
S06-A85,TNet001 12-20 41,Unknown,1,CCR2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A96,TNet001 12-20 41,Unknown,1,ZEB2,Test,999,0,Fail,0.018201155,999,999,0,
S06-A95,TNet001 12-20 41,Unknown,1,TNF,Test,23.79906516,0,Fail,0.018201155,999,88.78422529,0,
S06-A94,TNet001 12-20 41,Unknown,1,RPL13A,Test,13.54114826,0,Fail,0.018201155,999,65.4530917,0,
S06-A93,TNet001 12-20 41,Unknown,1,PDCD1,Test,24.70257547,0,Fail,0.018201155,999,79.09406497,0,
S06-A92,TNet001 12-20 41,Unknown,1,IRF9,Test,15.48721436,1,Pass,0.018201155,87.79664384,999,1,
S06-A91,TNet001 12-20 41,Unknown,1,IL5,Test,999,0,Fail,0.018201155,999,999,0,
S95-A01,UCM17 Inflamed 7,Unknown,1,AIM2,Test,999,0,Fail,0.018201155,999,999,0,
S95-A02,UCM17 Inflamed 7,Unknown,1,CCR3,Test,16.42483785,1,Pass,0.018201155,77.95756648,999,1,
S95-A03,UCM17 Inflamed 7,Unknown,1,CD4,Test,999,0,Fail,0.018201155,999,999,0,
S95-A04,UCM17 Inflamed 7,Unknown,1,CXCL10,Test,16.76411049,0.977892761,Pass,0.018201155,80.32160029,999,1,
S95-A05,UCM17 Inflamed 7,Unknown,1,GSK3A,Test,999,0,Fail,0.018201155,999,999,0,
